# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   20    20    -0.000545     0.002334
   20   -20     0.002218     0.000217
   21     0    -0.002345     0.002661
   21     1    -0.000549    -0.001856
   21    -1    -0.004474    -0.003454
   21     2     0.005302     0.001979
   21    -2    -0.005165     0.001513
   21     3    -0.002683     0.004423
   21    -3     0.001861     0.001659
   21     4     0.000509     0.001900
   21    -4     0.008055     0.001158
   21     5    -0.001547     0.005154
   21    -5     0.000603     0.002441
   21     6     0.003875    -0.000217
   21    -6     0.002248    -0.001607
   21     7     0.004284     0.001874
   21    -7    -0.007054     0.004754
   21     8     0.004467     0.004832
   21    -8    -0.000153     0.004636
   21     9     0.003118     0.002086
   21    -9    -0.001509     0.004897
   21    10    -0.003062     0.004220
   21   -10     0.002612     0.000683
   21    11    -0.000024    -0.002053
   21   -11    -0.000496    -0.002311
   21    12    -0.002513    -0.003047
   21   -12     0.000156     0.004010
   21    13     0.001610     0.001364
   21   -13    -0.002440    -0.002772
   21    14    -0.000053    -0.002268
   21   -14    -0.005237    -0.001424
   21    15    -0.000316     0.000694
   21   -15    -0.001721     0.001006
   21    16    -0.003439     0.004887
   21   -16    -0.000001     0.002139
   21    17     0.000507    -0.000694
   21   -17     0.004413    -0.000577
   21    18     0.001085     0.002912
   21   -18     0.002828    -0.002435
   21    19     0.004210     0.001754
   21   -19    -0.000116     0.001860
   21    20     0.000706    -0.003041
   21   -20    -0.000021     0.001305
   21    21    -0.000364    -0.000232
   21   -21     0.004007     0.001770
   22     0     0.002933     0.000384
   22     1     0.000567    -0.001525
   22    -1    -0.002632     0.000734
   22     2     0.002241     0.003171
   22    -2    -0.004274    -0.002468
   22     3    -0.002464     0.004014
   22    -3    -0.003556     0.002246
